,junction,strand,label_5_prime,label_3_prime,position_off_5_prime,position_off_3_prime,transcripts,annotation
23823,chr17:65698062-65717481,-,annotated on 5',annotated on 3',1.0,0.0,['ENSMUST00000070673.8'],both sides
23824,chr17:65717563-65722007,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000233258.1', 'ENSMUST00000070673.8']",both sides
23825,chr17:65722087-65772505,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000233258.1', 'ENSMUST00000070673.8']",both sides
23826,chr17:6574497-6582593,-,annotated on 5',annotated on 3',1.0,0.0,['ENSMUST00000231697.1'],both sides
23827,chr17:65783019-65783623,+,annotated on 5',annotated on 3',0.0,1.0,['ENSMUST00000161127.7'],both sides
23828,chr17:65783449-65783623,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000073104.10', 'ENSMUST00000162109.7', 'ENSMUST00000160664.7']",both sides
23829,chr17:65783668-65803159,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000073104.10', 'ENSMUST00000160664.7', 'ENSMUST00000161127.7', 'ENSMUST00000161324.7', 'ENSMUST00000162109.7', 'ENSMUST00000162272.1']",both sides
23830,chr17:65783668-65803210,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000073104.10', 'ENSMUST00000160664.7', 'ENSMUST00000161127.7', 'ENSMUST00000161324.7', 'ENSMUST00000162109.7', 'ENSMUST00000162272.1']",both sides
23831,chr17:65801306-65801574,-,unannotated on 5',unannotated on 3',,,[],none
23832,chr17:65850195-65852119,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000232848.1', 'ENSMUST00000024905.10', 'ENSMUST00000166543.9', 'ENSMUST00000233054.1']",both sides
23833,chr17:65852243-65852689,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000232848.1', 'ENSMUST00000024905.10', 'ENSMUST00000166543.9', 'ENSMUST00000233054.1']",both sides
23834,chr17:65852811-65854091,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000232848.1', 'ENSMUST00000024905.10', 'ENSMUST00000166543.9', 'ENSMUST00000233054.1']",both sides
23835,chr17:65854199-65857661,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000232848.1', 'ENSMUST00000024905.10', 'ENSMUST00000166543.9', 'ENSMUST00000233054.1']",both sides
23836,chr17:65857793-65858972,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000232848.1', 'ENSMUST00000024905.10', 'ENSMUST00000166543.9', 'ENSMUST00000233054.1']",both sides
23837,chr17:65859134-65861255,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000024905.10', 'ENSMUST00000166543.9', 'ENSMUST00000233054.1']",both sides
23838,chr17:65861605-65864273,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000024905.10', 'ENSMUST00000166543.9', 'ENSMUST00000233054.1']",both sides
23839,chr17:65864732-65867531,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000233399.1', 'ENSMUST00000024905.10', 'ENSMUST00000232885.1', 'ENSMUST00000233054.1', 'ENSMUST00000233784.1', 'ENSMUST00000166543.9']",both sides
23840,chr17:65867830-65884677,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000233399.1', 'ENSMUST00000024905.10', 'ENSMUST00000232885.1', 'ENSMUST00000233054.1', 'ENSMUST00000233784.1', 'ENSMUST00000166543.9']",both sides
23841,chr17:65867830-65885185,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000233399.1', 'ENSMUST00000024905.10', 'ENSMUST00000232885.1', 'ENSMUST00000233054.1', 'ENSMUST00000233784.1', 'ENSMUST00000166543.9']",both sides
23842,chr17:65923038-65926256,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000233580.1', 'ENSMUST00000233663.1']",both sides
23843,chr17:65926466-65929546,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000024906.5', 'ENSMUST00000233580.1']",both sides
23844,chr17:65929096-65929172,-,unannotated on 5',unannotated on 3',,,[],none
23845,chr17:65929813-65937800,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000024906.5', 'ENSMUST00000233580.1', 'ENSMUST00000233855.1']",both sides
23846,chr17:65937900-65948657,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000024906.5', 'ENSMUST00000233580.1', 'ENSMUST00000233855.1']",both sides
23847,chr17:65948814-65951066,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000024906.5', 'ENSMUST00000233580.1', 'ENSMUST00000233855.1']",both sides
23848,chr17:65968174-65970149,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000139901.2', 'ENSMUST00000233978.1']",both sides
23849,chr17:65970337-65972296,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000139901.2', 'ENSMUST00000038116.12', 'ENSMUST00000233978.1']",both sides
23850,chr17:65972392-65976020,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000139901.2', 'ENSMUST00000038116.12', 'ENSMUST00000233978.1']",both sides
23851,chr17:65976164-65979501,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000146090.1', 'ENSMUST00000038116.12']",both sides
23852,chr17:65979600-65982835,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000146090.1', 'ENSMUST00000038116.12']",both sides
23853,chr17:6598555-6599360,-,unannotated on 5',unannotated on 3',,,[],none
23854,chr17:6598555-6647194,-,unannotated on 5',unannotated on 3',,,[],none
23855,chr17:6598555-6664938,-,unannotated on 5',unannotated on 3',,,[],none
23856,chr17:65987493-66024075,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000233407.1', 'ENSMUST00000150766.1', 'ENSMUST00000038116.12']",both sides
23857,chr17:66015574-66016733,-,unannotated on 5',unannotated on 3',,,[],none
23858,chr17:66015771-66016822,+,unannotated on 5',unannotated on 3',,,[],none
23859,chr17:66015771-66017169,+,unannotated on 5',unannotated on 3',,,[],none
23860,chr17:66016053-66016129,-,unannotated on 5',unannotated on 3',,,[],none
23861,chr17:66016053-66016167,-,unannotated on 5',unannotated on 3',,,[],none
23862,chr17:66016053-66016205,-,unannotated on 5',unannotated on 3',,,[],none
23863,chr17:66016091-66016167,-,unannotated on 5',unannotated on 3',,,[],none
23864,chr17:66016091-66016205,-,unannotated on 5',unannotated on 3',,,[],none
23865,chr17:66016129-66016205,-,unannotated on 5',unannotated on 3',,,[],none
23866,chr17:66016705-66016822,+,unannotated on 5',unannotated on 3',,,[],none
23867,chr17:66016705-66016872,+,unannotated on 5',unannotated on 3',,,[],none
23868,chr17:66016958-66017169,+,unannotated on 5',unannotated on 3',,,[],none
23869,chr17:6601836-6603486,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000149027.7', 'ENSMUST00000138598.7', 'ENSMUST00000092966.4', 'ENSMUST00000124894.1']",both sides
23870,chr17:6603528-6606611,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000138598.7', 'ENSMUST00000092966.4', 'ENSMUST00000124894.1']",both sides
23871,chr17:66037639-66042532,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000233407.1', 'ENSMUST00000150766.1', 'ENSMUST00000038116.12', 'ENSMUST00000129756.7', 'ENSMUST00000233045.1', 'ENSMUST00000143516.7', 'ENSMUST00000135136.7']",both sides
23872,chr17:66037639-66049785,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000233407.1', 'ENSMUST00000150766.1', 'ENSMUST00000038116.12', 'ENSMUST00000129756.7', 'ENSMUST00000124297.2', 'ENSMUST00000233045.1', 'ENSMUST00000143516.7', 'ENSMUST00000135136.7']",both sides
23873,chr17:66042601-66049785,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000233407.1', 'ENSMUST00000150766.1', 'ENSMUST00000038116.12', 'ENSMUST00000129756.7', 'ENSMUST00000124297.2', 'ENSMUST00000233045.1', 'ENSMUST00000143516.7', 'ENSMUST00000135136.7']",both sides
23874,chr17:66053091-66076761,-,unannotated on 5',annotated on 3',,0.0,"['ENSMUST00000233407.1', 'ENSMUST00000150766.1', 'ENSMUST00000038116.12', 'ENSMUST00000129756.7', 'ENSMUST00000124297.2', 'ENSMUST00000233045.1', 'ENSMUST00000143516.7', 'ENSMUST00000135136.7']",one side
23875,chr17:66053091-66076883,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000233407.1', 'ENSMUST00000150766.1', 'ENSMUST00000038116.12', 'ENSMUST00000129756.7', 'ENSMUST00000124297.2', 'ENSMUST00000233045.1', 'ENSMUST00000143516.7', 'ENSMUST00000135136.7']",both sides
23876,chr17:6606652-6650142,+,unannotated on 5',unannotated on 3',,,[],none
23877,chr17:6606705-6607694,+,unannotated on 5',unannotated on 3',,,[],none
23878,chr17:6606735-6607073,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000092966.4', 'ENSMUST00000124894.1']",both sides
23879,chr17:6607151-6607500,+,annotated on 5',annotated on 3',0.0,1.0,['ENSMUST00000092966.4'],both sides
23880,chr17:6607534-6649285,+,unannotated on 5',unannotated on 3',,,[],none
23881,chr17:6607737-6649051,-,unannotated on 5',unannotated on 3',,,[],none
23882,chr17:6607753-6650197,+,unannotated on 5',unannotated on 3',,,[],none
23883,chr17:6607786-6649100,+,unannotated on 5',unannotated on 3',,,[],none
23884,chr17:6609643-6659055,+,unannotated on 5',unannotated on 3',,,[],none
23885,chr17:66111649-66113862,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000233500.1', 'ENSMUST00000072383.13']",both sides
23886,chr17:66111731-66113862,+,annotated on 5',annotated on 3',0.0,1.0,['ENSMUST00000116556.3'],both sides
23887,chr17:66123692-66126172,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000224903.1', 'ENSMUST00000225687.1', 'ENSMUST00000223600.1', 'ENSMUST00000224497.1', 'ENSMUST00000163605.2', 'ENSMUST00000225956.1']",both sides
23888,chr17:66123841-66126172,+,unannotated on 5',annotated on 3',,1.0,[],one side
23889,chr17:6613026-6613752,-,annotated on 5',unannotated on 3',1.0,,['ENSMUST00000115772.5'],one side
23890,chr17:6613365-6613752,-,annotated on 5',unannotated on 3',1.0,,['ENSMUST00000115772.5'],one side
23891,chr17:6613819-6614060,-,annotated on 5',annotated on 3',1.0,0.0,['ENSMUST00000115772.5'],both sides
23892,chr17:6614150-6615233,-,annotated on 5',annotated on 3',1.0,0.0,['ENSMUST00000115772.5'],both sides
23893,chr17:6614152-6615235,+,unannotated on 5',annotated on 3',,-1.0,[],one side
23894,chr17:6615316-6617076,-,annotated on 5',annotated on 3',1.0,0.0,['ENSMUST00000115772.5'],both sides
23895,chr17:6617128-6617534,-,annotated on 5',annotated on 3',1.0,0.0,['ENSMUST00000115772.5'],both sides
23896,chr17:6617637-6619107,-,annotated on 5',annotated on 3',1.0,0.0,['ENSMUST00000115772.5'],both sides
23897,chr17:6619165-6620091,-,unannotated on 5',annotated on 3',,0.0,['ENSMUST00000115772.5'],one side
23898,chr17:6619165-6620287,-,annotated on 5',annotated on 3',1.0,0.0,['ENSMUST00000115772.5'],both sides
23899,chr17:6620379-6620545,-,annotated on 5',annotated on 3',1.0,0.0,['ENSMUST00000115772.5'],both sides
23900,chr17:6620676-6621200,-,annotated on 5',annotated on 3',1.0,0.0,['ENSMUST00000115772.5'],both sides
23901,chr17:6621282-6622219,+,annotated on 5',unannotated on 3',1.0,,['ENSMUST00000115772.5'],one side
23902,chr17:6621397-6623645,-,unannotated on 5',unannotated on 3',,,[],none
23903,chr17:6623726-6624413,-,annotated on 5',annotated on 3',1.0,0.0,['ENSMUST00000115772.5'],both sides
23904,chr17:6624524-6628775,-,annotated on 5',annotated on 3',1.0,0.0,['ENSMUST00000115772.5'],both sides
23905,chr17:6628897-6630365,-,annotated on 5',annotated on 3',1.0,0.0,['ENSMUST00000115772.5'],both sides
23906,chr17:6630453-6632428,-,annotated on 5',annotated on 3',1.0,0.0,['ENSMUST00000115772.5'],both sides
23907,chr17:6632484-6639686,-,annotated on 5',annotated on 3',1.0,0.0,['ENSMUST00000115772.5'],both sides
23908,chr17:66358189-66362684,-,unannotated on 5',annotated on 3',,0.0,"['ENSMUST00000097291.9', 'ENSMUST00000177034.1', 'ENSMUST00000144492.7', 'ENSMUST00000142154.7', 'ENSMUST00000086693.11', 'ENSMUST00000145347.7', 'ENSMUST00000134139.7']",one side
23909,chr17:66358189-66366343,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000097291.9', 'ENSMUST00000177034.1', 'ENSMUST00000144492.7', 'ENSMUST00000142154.7', 'ENSMUST00000086693.11', 'ENSMUST00000145347.7', 'ENSMUST00000129841.1', 'ENSMUST00000134139.7']",both sides
23910,chr17:6646860-6647027,-,annotated on 5',annotated on 3',1.0,0.0,['ENSMUST00000232452.1'],both sides
23911,chr17:6649140-6650129,-,unannotated on 5',unannotated on 3',,,[],none
23912,chr17:6649337-6649686,-,annotated on 5',annotated on 3',1.0,0.0,['ENSMUST00000179554.2'],both sides
23913,chr17:6649764-6650102,-,annotated on 5',annotated on 3',1.0,0.0,['ENSMUST00000179554.2'],both sides
23914,chr17:6650226-6653310,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000232452.1', 'ENSMUST00000179554.2']",both sides
23915,chr17:6653352-6655773,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000232452.1', 'ENSMUST00000179554.2']",both sides
23916,chr17:6658250-6659055,+,unannotated on 5',unannotated on 3',,,[],none
23917,chr17:6659266-6673460,+,annotated on 5',annotated on 3',0.0,1.0,['ENSMUST00000097430.9'],both sides
23918,chr17:6663210-6673460,+,annotated on 5',annotated on 3',0.0,1.0,['ENSMUST00000162013.3'],both sides
23919,chr17:66693926-66697652,-,unannotated on 5',annotated on 3',,0.0,"['ENSMUST00000223982.1', 'ENSMUST00000037974.9']",one side
23920,chr17:66693926-66698365,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000223982.1', 'ENSMUST00000037974.9']",both sides
23921,chr17:66697703-66698365,-,annotated on 5',unannotated on 3',1.0,,"['ENSMUST00000223982.1', 'ENSMUST00000037974.9']",one side
23922,chr17:66725837-66744719,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000223982.1', 'ENSMUST00000037974.9']",both sides
23923,chr17:66732311-66744719,-,annotated on 5',unannotated on 3',1.0,,"['ENSMUST00000223982.1', 'ENSMUST00000037974.9']",one side
23924,chr17:66747177-66756494,-,unannotated on 5',annotated on 3',,0.0,"['ENSMUST00000223982.1', 'ENSMUST00000037974.9']",one side
23925,chr17:66747177-66762128,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000224091.1', 'ENSMUST00000223982.1', 'ENSMUST00000037974.9']",both sides
23926,chr17:6676430-6679837,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000097430.9', 'ENSMUST00000162013.3', 'ENSMUST00000232151.1', 'ENSMUST00000159394.7', 'ENSMUST00000162635.7', 'ENSMUST00000115763.9']",both sides
23927,chr17:6676430-6687261,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000097430.9', 'ENSMUST00000162013.3', 'ENSMUST00000232151.1', 'ENSMUST00000159394.7', 'ENSMUST00000162635.7', 'ENSMUST00000115763.9']",both sides
23928,chr17:6738629-6739261,-,unannotated on 5',unannotated on 3',,,[],none
23929,chr17:6739153-6739417,-,unannotated on 5',unannotated on 3',,,[],none
23930,chr17:6739443-6742724,-,unannotated on 5',unannotated on 3',,,[],none
23931,chr17:6739467-6739629,-,annotated on 5',annotated on 3',1.0,0.0,['ENSMUST00000064234.6'],both sides
23932,chr17:6739881-6740962,-,annotated on 5',annotated on 3',1.0,0.0,['ENSMUST00000064234.6'],both sides
23933,chr17:6741055-6741420,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000064234.6', 'ENSMUST00000131131.1']",both sides
23934,chr17:6741581-6742353,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000064234.6', 'ENSMUST00000131131.1']",both sides
23935,chr17:6742484-6742689,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000064234.6', 'ENSMUST00000131131.1']",both sides
23936,chr17:67977794-67977896,+,unannotated on 5',unannotated on 3',,,[],none
23937,chr17:67977794-67978168,+,unannotated on 5',unannotated on 3',,,[],none
23938,chr17:67977828-67977964,+,unannotated on 5',unannotated on 3',,,[],none
23939,chr17:67977862-67977964,+,unannotated on 5',unannotated on 3',,,[],none
23940,chr17:67977862-67978168,+,unannotated on 5',unannotated on 3',,,[],none
23941,chr17:67977930-67978168,+,unannotated on 5',unannotated on 3',,,[],none
23942,chr17:67977964-67978100,+,unannotated on 5',unannotated on 3',,,[],none
23943,chr17:67977998-67978168,+,unannotated on 5',unannotated on 3',,,[],none
23944,chr17:67978032-67978168,+,unannotated on 5',unannotated on 3',,,[],none
23945,chr17:67978066-67978168,+,unannotated on 5',unannotated on 3',,,[],none
23946,chr17:6914098-6941668,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000024572.9', 'ENSMUST00000231794.1', 'ENSMUST00000232602.1']",both sides
23947,chr17:6921739-6941668,-,annotated on 5',annotated on 3',1.0,0.0,"['ENSMUST00000024572.9', 'ENSMUST00000231794.1', 'ENSMUST00000232602.1']",both sides
23948,chr17:69252896-69256480,-,unannotated on 5',unannotated on 3',,,[],none
23949,chr17:69252896-69256547,-,unannotated on 5',unannotated on 3',,,[],none
23950,chr17:69259188-69262125,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000225740.1', 'ENSMUST00000223703.1', 'ENSMUST00000233964.1', 'ENSMUST00000232706.1', 'ENSMUST00000225316.1', 'ENSMUST00000080208.6', 'ENSMUST00000233509.1', 'ENSMUST00000224523.1', 'ENSMUST00000112680.7', 'ENSMUST00000225977.1']",both sides
23951,chr17:69259188-69262179,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000225740.1', 'ENSMUST00000223703.1', 'ENSMUST00000233964.1', 'ENSMUST00000232706.1', 'ENSMUST00000225316.1', 'ENSMUST00000080208.6', 'ENSMUST00000233509.1', 'ENSMUST00000224523.1', 'ENSMUST00000112680.7', 'ENSMUST00000225977.1']",both sides
23952,chr17:69270664-69274703,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000225740.1', 'ENSMUST00000223703.1', 'ENSMUST00000233964.1', 'ENSMUST00000232706.1', 'ENSMUST00000223816.1', 'ENSMUST00000080208.6', 'ENSMUST00000233509.1', 'ENSMUST00000224523.1', 'ENSMUST00000112680.7', 'ENSMUST00000225977.1']",both sides
23953,chr17:69270664-69284538,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000225740.1', 'ENSMUST00000223703.1', 'ENSMUST00000233964.1', 'ENSMUST00000232706.1', 'ENSMUST00000223816.1', 'ENSMUST00000080208.6', 'ENSMUST00000233509.1', 'ENSMUST00000224523.1', 'ENSMUST00000112680.7', 'ENSMUST00000225977.1']",both sides
23954,chr17:69274895-69281032,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000225740.1', 'ENSMUST00000223703.1', 'ENSMUST00000233964.1', 'ENSMUST00000225695.1', 'ENSMUST00000223816.1', 'ENSMUST00000080208.6', 'ENSMUST00000233509.1', 'ENSMUST00000224523.1', 'ENSMUST00000112680.7', 'ENSMUST00000225977.1', 'ENSMUST00000224951.1']",both sides
23955,chr17:69274895-69283884,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000225740.1', 'ENSMUST00000223703.1', 'ENSMUST00000233964.1', 'ENSMUST00000225695.1', 'ENSMUST00000223816.1', 'ENSMUST00000080208.6', 'ENSMUST00000233509.1', 'ENSMUST00000224523.1', 'ENSMUST00000112680.7', 'ENSMUST00000225977.1', 'ENSMUST00000224951.1']",both sides
23956,chr17:69274895-69284538,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000225740.1', 'ENSMUST00000223703.1', 'ENSMUST00000233964.1', 'ENSMUST00000225695.1', 'ENSMUST00000223816.1', 'ENSMUST00000080208.6', 'ENSMUST00000233509.1', 'ENSMUST00000224523.1', 'ENSMUST00000112680.7', 'ENSMUST00000225977.1', 'ENSMUST00000224951.1']",both sides
23957,chr17:69281107-69281464,+,annotated on 5',unannotated on 3',0.0,,"['ENSMUST00000225695.1', 'ENSMUST00000224523.1']",one side
23958,chr17:69281107-69283884,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000225695.1', 'ENSMUST00000224523.1']",both sides
23959,chr17:69281563-69282560,+,unannotated on 5',unannotated on 3',,,[],none
23960,chr17:69283280-69283884,+,unannotated on 5',annotated on 3',,1.0,[],one side
23961,chr17:69284007-69284538,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000223703.1', 'ENSMUST00000225695.1', 'ENSMUST00000080208.6', 'ENSMUST00000233509.1', 'ENSMUST00000112680.7']",both sides
23962,chr17:69287337-69287611,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000225740.1', 'ENSMUST00000223703.1', 'ENSMUST00000233964.1', 'ENSMUST00000232706.1', 'ENSMUST00000080208.6', 'ENSMUST00000233509.1', 'ENSMUST00000224523.1', 'ENSMUST00000112680.7', 'ENSMUST00000223565.1', 'ENSMUST00000225977.1']",both sides
23963,chr17:69287337-69288850,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000225740.1', 'ENSMUST00000223703.1', 'ENSMUST00000233964.1', 'ENSMUST00000232706.1', 'ENSMUST00000080208.6', 'ENSMUST00000233509.1', 'ENSMUST00000224523.1', 'ENSMUST00000112680.7', 'ENSMUST00000223565.1', 'ENSMUST00000225977.1']",both sides
23964,chr17:69287728-69288850,+,annotated on 5',annotated on 3',0.0,1.0,"['ENSMUST00000112680.7', 'ENSMUST00000225740.1', 'ENSMUST00000225977.1', 'ENSMUST00000080208.6']",both sides
